transaction_id,date,product_id,customer_id,quantity,discount_pct
T04318,2023-12-25,P001,C0392,1.0,0.0
T04319,2023-08-08,P008,C0069,1.0,15.0
T04320,2023-04-16,P005,C0030,4.0,15.0
T04321,2023-03-11,P001,C0115,1.0,0.0
T04322,2023-07-14,P004,C0008,3.0,0.0
T04323,2023-07-05,P002,C0369,1.0,0.0
T04324,2023-04-09,P004,C0275,1.0,0.0
T04325,2023-03-23,P008,C0492,1.0,5.0
T04326,2023-03-16,P005,C0315,1.0,5.0
T04327,2023-12-06,P001,C0439,4.0,
T04328,2023-07-11,P007,C0414,1.0,10.0
T04329,2023-11-21,P001,C0335,1.0,0.0
T04330,2023-08-02,P009,C0036,1.0,0.0
T04331,2023-11-11,P003,C0311,1.0,0.0
T04332,2023-11-14,P003,C0044,1.0,0.0
T04333,2023-05-24,P006,C0155,1.0,0.0
T04334,2023-08-04,P010,C0077,4.0,5.0
T04335,2023-12-27,P006,C0078,1.0,10.0
T04336,2023-11-20,P006,C0101,1.0,10.0
T04337,2023-01-15,P001,C0438,2.0,10.0
T04338,2023-08-05,P005,C0432,1.0,5.0
T04339,2023-02-04,P006,C0030,1.0,10.0
T04340,2023-07-02,P008,C0039,2.0,0.0
T04341,2023-09-27,P001,C0239,1.0,20.0
T04342,2023-12-24,P005,C0013,2.0,0.0
T04343,2023-04-10,P003,C0122,1.0,0.0
T04344,2023-01-07,P002,C0144,3.0,0.0
T04345,2023-01-30,P008,C0172,4.0,20.0
T04346,2023-11-01,P007,C0455,1.0,20.0
T04347,2023-05-24,P010,C0368,1.0,10.0
T04348,2023-04-21,P007,C0247,1.0,5.0
T04349,2023-08-20,P005,C0247,1.0,5.0
T04350,2023-06-28,P009,C0411,3.0,20.0
T04351,2023-03-13,P005,C0045,3.0,5.0
T04352,2023-07-29,P002,C0253,1.0,15.0
T04353,2023-08-08,P003,C0375,2.0,0.0
T04354,2023-03-21,P004,C0291,1.0,0.0
T04355,2023-03-24,P005,C0207,2.0,15.0
T04356,2023-02-11,P003,C0412,3.0,0.0
T04357,2023-09-30,P007,C0483,2.0,15.0
T04358,2023-07-10,P005,C0007,1.0,5.0
T04359,2023-06-22,P005,C0446,2.0,15.0
T04360,2023-01-07,P006,C0242,1.0,0.0
T04361,2023-06-04,P007,C0110,2.0,10.0
T04362,2023-01-10,P010,C0114,1.0,0.0
T04363,2023-02-03,P010,C0307,1.0,5.0
T04364,2023-02-05,P008,C0302,2.0,5.0
T04365,2023-01-06,P009,C0276,4.0,20.0
T04366,2023-08-03,P004,C0096,1.0,5.0
T04367,2023-05-14,P005,C0294,4.0,0.0
T04368,2023-10-12,P005,C0189,2.0,15.0
T04369,2023-05-06,P008,C0360,2.0,0.0
T04370,2023-12-03,P009,C0288,3.0,0.0
T04371,2023-06-23,P007,C0154,1.0,0.0
T04372,2023-06-01,P005,C0058,3.0,15.0
T04373,2023-11-27,P003,C0423,1.0,0.0
T04374,2023-01-26,P001,C0404,1.0,0.0
T04375,2023-04-25,P009,C0338,2.0,15.0
T04376,2023-10-11,P005,C0050,4.0,10.0
T04377,2023-03-16,P009,C0207,4.0,0.0
T04378,2023-06-15,P010,C0052,2.0,10.0
T04379,2023-07-08,P004,C0342,2.0,15.0
T04380,2023-03-19,P005,C0371,1.0,0.0
T04381,2023-03-31,P004,C0150,5.0,10.0
T04382,2023-06-25,P002,C0053,1.0,5.0
T04383,2023-01-21,P001,C0213,2.0,5.0
T04384,2023-02-23,P008,C0066,2.0,0.0
T04385,2023-07-03,P004,C0232,2.0,5.0
T04386,2023-12-25,P005,C0373,1.0,0.0
T04387,2023-08-10,P006,C0299,5.0,10.0
T04388,2023-11-11,P008,C0338,2.0,0.0
T04389,2023-11-24,P008,C0151,4.0,0.0
T04390,2023-06-28,P007,C0205,1.0,0.0
T04391,2023-10-03,P004,C0320,2.0,10.0
T04392,2023-04-22,P006,C0255,2.0,0.0
T04393,2023-08-12,P004,C0489,2.0,0.0
T04394,2023-08-02,P007,C0137,4.0,0.0
T04395,2023-02-28,P001,C0369,1.0,10.0
T04396,2023-11-23,P005,C0135,1.0,0.0
T04397,2023-04-19,P010,C0425,1.0,10.0
T04398,2023-06-06,P010,C0054,1.0,0.0
T04399,2023-07-10,P004,C0065,5.0,0.0
T04400,2023-07-19,P007,C0002,1.0,5.0
T04401,2023-11-08,P009,C0132,1.0,15.0
T04402,2023-07-15,P005,C0334,1.0,0.0
T04403,2023-02-04,P004,C0032,2.0,0.0
T04404,2023-09-03,P009,C0356,1.0,0.0
T04405,2023-08-25,P005,C0386,1.0,5.0
T04406,2023-04-14,P009,C0360,1.0,0.0
T04407,2023-01-07,P008,C0498,1.0,10.0
T04408,2023-10-10,P004,C0243,5.0,0.0
T04409,2023-01-01,P007,C0192,1.0,0.0
T04410,2023-08-07,P005,C0142,2.0,0.0
T04411,2023-08-18,P010,C0148,5.0,5.0
T04412,2023-06-21,P004,C0089,3.0,5.0
T04413,2023-03-28,P005,C0490,5.0,0.0
T04414,2023-02-10,P005,C0049,5.0,15.0
T04415,2023-05-03,P009,C0136,1.0,0.0
T04416,2023-11-27,P009,C0476,2.0,10.0
T04417,2023-10-25,P006,C0191,1.0,5.0
T04418,2023-06-27,P004,C0430,1.0,0.0
T04419,2023-03-04,P002,C0149,3.0,10.0
T04420,2023-06-14,P003,C0087,2.0,10.0
T04421,2023-07-06,P002,C0416,2.0,0.0
T04422,2023-07-28,P005,C0008,2.0,5.0
T04423,2023-08-15,P006,C0223,1.0,0.0
T04424,2023-02-17,P005,C0357,4.0,5.0
T04425,2023-08-12,P002,C0016,1.0,0.0
T04426,2023-01-03,P005,C0296,1.0,10.0
T04427,2023-06-24,P009,C0106,3.0,0.0
T04428,2023-04-09,P004,C0283,1.0,0.0
T04429,2023-04-26,P010,C0104,3.0,0.0
T04430,2023-09-27,P002,C0361,2.0,0.0
T04431,2023-09-10,P003,C0146,1.0,5.0
T04432,2023-11-13,P003,C0035,3.0,0.0
T04433,2023-04-05,P009,C0113,2.0,10.0
T04434,2023-09-30,P004,C0308,1.0,0.0
T04435,2023-01-24,P001,C0399,1.0,10.0
T04436,2023-04-26,P001,C0447,4.0,5.0
T04437,2023-05-31,P007,C0053,1.0,20.0
T04438,2023-12-04,P007,C0347,3.0,20.0
T04439,2023-02-19,P002,C0081,1.0,15.0
T04440,2023-07-25,P009,C0104,2.0,10.0
T04441,2023-12-01,P009,C0322,4.0,0.0
T04442,2023-03-20,P005,C0369,1.0,10.0
T04443,2023-03-11,P003,C0242,2.0,20.0
T04444,2023-01-27,P003,C0031,3.0,0.0
T04445,2023-09-28,P003,C0317,3.0,5.0
T04446,2023-02-19,P006,C0192,2.0,0.0
T04447,2023-10-19,P004,C0357,2.0,5.0
T04448,2023-09-04,P008,C0361,3.0,0.0
T04449,2023-09-21,P005,C0233,3.0,5.0
T04450,2023-03-20,P001,C0098,3.0,5.0
T04451,2023-07-09,P009,C0034,1.0,20.0
T04452,2023-02-16,P001,C0243,5.0,5.0
T04453,2023-12-27,P006,C0439,1.0,10.0
T04454,2023-12-20,P001,C0059,1.0,0.0
T04455,2023-12-18,P003,C0259,1.0,0.0
T04456,2023-07-08,P010,C0017,1.0,0.0
T04457,2023-09-13,P005,C0078,1.0,0.0
T04458,2023-08-10,P010,C0206,1.0,0.0
T04459,2023-08-29,P007,C0302,1.0,5.0
T04460,2023-09-26,P010,C0166,2.0,5.0
T04461,2023-01-01,P008,C0291,1.0,5.0
T04462,2023-02-03,P009,C0385,1.0,0.0
T04463,2023-03-20,P006,C0112,1.0,0.0
T04464,2023-08-24,P009,C0413,1.0,5.0
T04465,2023-11-30,P008,C0388,1.0,0.0
T04466,2023-12-15,P009,C0317,2.0,0.0
T04467,2023-04-08,P010,C0353,5.0,0.0
T04468,2023-03-23,P004,C0145,4.0,0.0
T04469,2023-07-11,P009,C0156,4.0,0.0
T04470,2023-09-10,P007,C0178,1.0,0.0
T04471,2023-02-07,P005,C0346,1.0,0.0
T04472,2023-01-14,P005,C0136,1.0,5.0
T04473,2023-12-13,P001,C0418,3.0,0.0
T04474,2023-11-06,P002,C0315,1.0,0.0
T04475,2023-07-28,P010,C0018,2.0,15.0
T04476,2023-12-23,P003,C0351,1.0,10.0
T04477,2023-03-30,P008,C0443,1.0,0.0
T04478,2023-02-25,P006,C0155,5.0,15.0
T04479,2023-04-04,P010,C0272,3.0,0.0
T04480,2023-04-03,P005,C0266,3.0,0.0
T04481,2023-12-06,P001,C0360,2.0,20.0
T04482,2023-03-26,P009,C0332,,15.0
T04483,2023-09-02,P003,C0406,2.0,0.0
T04484,2023-01-22,P003,C0016,4.0,5.0
T04485,2023-10-18,P002,C0012,1.0,5.0
T04486,2023-09-29,P004,C0075,2.0,0.0
T04487,2023-11-02,P002,C0212,2.0,0.0
T04488,2023-05-02,P009,C0179,1.0,0.0
T04489,2023-05-08,P010,C0129,4.0,15.0
T04490,2023-04-23,P007,C0283,5.0,0.0
T04491,2023-09-30,P008,C0195,1.0,10.0
T04492,2023-12-02,P003,C0268,1.0,0.0
T04493,2023-05-10,P006,C0030,1.0,0.0
T04494,2023-05-12,P010,C0009,3.0,5.0
T04495,2023-03-26,P006,C0309,2.0,5.0
T04496,2023-12-16,P001,C0445,1.0,0.0
T04497,2023-03-22,P006,C0310,2.0,0.0
T04498,2023-11-21,P003,C0165,1.0,5.0
T04499,2023-03-10,P003,C0193,3.0,0.0
T04500,2023-05-28,P003,C0426,1.0,0.0
T04501,2023-01-16,P010,C0305,1.0,5.0
T04502,2023-11-03,P010,C0260,3.0,5.0
T04503,2023-04-15,P008,C0192,1.0,0.0
T04504,2023-06-14,P005,C0079,1.0,5.0
T04505,2023-07-20,P004,C0179,1.0,15.0
T04506,2023-07-16,P009,C0091,1.0,0.0
T04507,2023-07-04,P009,C0456,1.0,5.0
T04508,2023-11-18,P001,C0444,5.0,0.0
T04509,2023-09-22,P002,C0215,3.0,0.0
T04510,2023-12-29,P008,C0079,4.0,0.0
T04511,2023-04-10,P005,C0475,4.0,0.0
T04512,2023-12-08,P007,C0415,1.0,10.0
T04513,2023-11-16,P001,C0103,1.0,0.0
T04514,2023-08-02,P010,C0111,1.0,5.0
T04515,2023-10-05,P005,C0456,3.0,0.0
T04516,2023-06-11,P003,C0478,2.0,0.0
T04517,2023-06-06,P010,C0314,1.0,5.0
T04518,2023-09-08,P002,C0247,1.0,10.0
T04519,2023-04-07,P002,C0234,2.0,10.0
T04520,2023-01-18,P009,C0082,2.0,10.0
T04521,2023-11-23,P004,C0132,4.0,0.0
T04522,2023-04-07,P004,C0495,1.0,10.0
T04523,2023-01-01,P007,C0235,4.0,0.0
T04524,2023-08-04,P010,C0278,1.0,10.0
T04525,2023-05-12,P010,C0387,2.0,15.0
T04526,2023-09-17,P002,C0335,4.0,0.0
T04527,2023-05-05,P003,C0099,4.0,0.0
T04528,2023-03-23,P003,C0431,1.0,5.0
T04529,2023-10-10,P006,C0038,1.0,10.0
T04530,2023-06-20,P003,C0161,1.0,0.0
T04531,2023-02-28,P005,C0462,1.0,20.0
T04532,2023-02-01,P004,C0432,2.0,5.0
T04533,2023-06-10,P003,C0449,4.0,0.0
T04534,2023-10-11,P008,C0117,1.0,0.0
T04535,2023-04-16,P010,C0241,1.0,10.0
T04536,2023-04-15,P003,C0026,1.0,0.0
T04537,2023-08-16,P006,C0136,4.0,0.0
T04538,2023-07-07,P007,C0050,5.0,5.0
T04539,2023-03-11,P007,C0464,1.0,5.0
T04540,2023-11-14,P002,C0294,1.0,5.0
T04541,2023-10-17,P003,C0394,3.0,0.0
T04542,2023-03-28,P010,C0298,2.0,10.0
T04543,2023-12-28,P010,C0293,1.0,20.0
T04544,2023-02-25,P004,C0154,4.0,0.0
T04545,2023-04-23,P007,C0220,5.0,10.0
T04546,2023-01-13,P002,C0140,2.0,15.0
T04547,2023-01-18,P003,C0468,2.0,5.0
T04548,2023-07-01,P007,C0049,1.0,5.0
T04549,2023-04-23,P007,C0142,2.0,0.0
T04550,2023-08-17,P010,C0046,1.0,5.0
T04551,2023-06-20,P003,C0163,1.0,5.0
T04552,2023-10-22,P001,C0285,1.0,10.0
T04553,2023-07-08,P003,C0268,1.0,20.0
T04554,2023-03-20,P005,C0116,1.0,0.0
T04555,2023-05-26,P007,C0082,2.0,0.0
T04556,2023-07-01,P004,C0044,2.0,0.0
T04557,2023-10-13,P001,C0194,2.0,10.0
T04558,2023-09-07,P006,C0258,1.0,0.0
T04559,2023-12-20,P002,C0443,1.0,5.0
T04560,2023-11-10,P003,C0273,3.0,0.0
T04561,2023-07-15,P004,C0394,1.0,0.0
T04562,2023-11-19,P006,C0274,5.0,0.0
T04563,2023-03-12,P006,C0278,1.0,15.0
T04564,2023-09-05,P007,C0083,2.0,5.0
T04565,2023-05-26,P005,C0058,1.0,15.0
T04566,2023-04-16,P007,C0053,2.0,5.0
T04567,2023-09-20,P002,C0001,3.0,0.0
T04568,2023-10-23,P001,C0216,4.0,0.0
T04569,2023-03-11,P010,C0317,5.0,20.0
T04570,2023-07-12,P008,C0228,1.0,10.0
T04571,2023-03-09,P001,C0473,2.0,0.0
T04572,2023-11-01,P002,C0484,1.0,10.0
T04573,2023-02-21,P010,C0254,2.0,0.0
T04574,2023-12-29,P006,C0159,1.0,0.0
T04575,2023-10-12,P001,C0287,3.0,0.0
T04576,2023-11-30,P010,C0066,4.0,10.0
T04577,2023-01-09,P003,C0403,1.0,0.0
T04578,2023-09-08,P007,C0309,1.0,0.0
T04579,2023-11-28,P008,C0460,1.0,0.0
T04580,2023-10-25,P004,C0458,2.0,0.0
T04581,2023-07-03,P003,C0095,1.0,5.0
T04582,2023-06-28,P001,C0493,4.0,0.0
T04583,2023-07-17,P009,C0253,2.0,0.0
T04584,2023-05-08,P010,C0150,2.0,15.0
T04585,2023-01-20,P006,C0023,2.0,0.0
T04586,2023-11-24,P006,C0244,1.0,0.0
T04587,2023-03-06,P009,C0215,4.0,0.0
T04588,2023-07-01,P001,C0399,2.0,5.0
T04589,2023-08-29,P006,C0410,5.0,10.0
T04590,2023-01-24,P005,C0131,2.0,0.0
T04591,2023-03-24,P006,C0343,,15.0
T04592,2023-11-15,P008,C0148,1.0,10.0
T04593,2023-07-04,P005,C0381,2.0,10.0
T04594,2023-11-12,P002,C0109,3.0,0.0
T04595,2023-04-09,P002,C0040,3.0,0.0
T04596,2023-03-03,P010,C0121,3.0,5.0
T04597,2023-10-13,P005,C0295,1.0,15.0
T04598,2023-01-22,P003,C0120,5.0,5.0
T04599,2023-07-31,P010,C0456,5.0,0.0
T04600,2023-05-06,P003,C0018,1.0,0.0
T04601,2023-02-11,P008,C0169,4.0,5.0
T04602,2023-04-08,P007,C0198,1.0,10.0
T04603,2023-01-31,P001,C0411,2.0,0.0
T04604,2023-06-07,P005,C0484,1.0,0.0
T04605,2023-04-22,P009,C0143,5.0,0.0
T04606,2023-09-04,P004,C0037,1.0,5.0
T04607,2023-05-02,P001,C0186,1.0,10.0
T04608,2023-09-30,P008,C0261,1.0,10.0
T04609,2023-10-21,P005,C0231,1.0,5.0
T04610,2023-07-26,P002,C0254,2.0,0.0
T04611,2023-04-20,P001,C0329,1.0,5.0
T04612,2023-10-05,P003,C0391,2.0,20.0
T04613,2023-02-25,P009,C0297,5.0,15.0
T04614,2023-02-26,P001,C0468,3.0,15.0
T04615,2023-10-18,P004,C0010,3.0,0.0
T04616,2023-04-24,P008,C0446,1.0,10.0
T04617,2023-11-04,P008,C0410,1.0,15.0
T04618,2023-12-07,P010,C0324,2.0,5.0
T04619,2023-07-17,P008,C0230,1.0,0.0
T04620,2023-11-17,P010,C0024,4.0,20.0
T04621,2023-06-28,P008,C0078,1.0,0.0
T04622,2023-08-07,P004,C0425,4.0,0.0
T04623,2023-10-04,P008,C0193,1.0,0.0
T04624,2023-01-16,P009,C0401,3.0,5.0
T04625,2023-03-02,P007,C0109,1.0,0.0
T04626,2023-02-23,P002,C0280,1.0,0.0
T04627,2023-06-17,P009,C0411,2.0,10.0
T04628,2023-01-26,P008,C0263,1.0,10.0
T04629,2023-12-02,P005,C0329,2.0,10.0
T04630,2023-03-06,P003,C0363,2.0,0.0
T04631,2023-04-10,P007,C0355,1.0,5.0
T04632,2023-03-15,P002,C0378,4.0,0.0
T04633,2023-07-11,P003,C0268,1.0,0.0
T04634,2023-06-20,P009,C0341,2.0,0.0
T04635,2023-09-30,P004,C0259,2.0,10.0
T04636,2023-07-06,P004,C0335,2.0,0.0
T04637,2023-01-23,P003,C0085,1.0,0.0
T04638,2023-06-30,P005,C0010,1.0,0.0
T04639,2023-11-23,P003,C0289,2.0,0.0
T04640,2023-04-18,P009,C0302,1.0,15.0
T04641,2023-12-01,P003,C0059,1.0,15.0
T04642,2023-06-11,P002,C0308,2.0,0.0
T04643,2023-10-29,P005,C0262,2.0,0.0
T04644,2023-07-25,P006,C0386,1.0,0.0
T04645,2023-03-19,P001,C0285,1.0,10.0
T04646,2023-01-16,P006,C0119,1.0,0.0
T04647,2023-11-23,P010,C0168,1.0,0.0
T04648,2023-04-06,P003,C0353,1.0,5.0
T04649,2023-05-27,P004,C0189,1.0,0.0
T04650,2023-01-02,P006,C0452,5.0,0.0
T04651,2023-01-10,P008,C0251,2.0,0.0
T04652,2023-05-05,P009,C0324,1.0,0.0
T04653,2023-03-22,P006,C0413,1.0,5.0
T04654,2023-05-20,P007,C0229,2.0,20.0
T04655,2023-11-22,P005,C0190,1.0,0.0
T04656,2023-05-30,P009,C0316,3.0,0.0
T04657,2023-10-15,P004,C0124,4.0,15.0
T04658,2023-12-27,P010,C0084,2.0,15.0
T04659,2023-12-06,P006,C0297,1.0,0.0
T04660,2023-05-09,P005,C0215,3.0,5.0
T04661,2023-08-27,P001,C0237,5.0,0.0
T04662,2023-02-27,P005,C0466,2.0,10.0
T04663,2023-07-17,P005,C0113,2.0,20.0
T04664,2023-07-30,P009,C0217,1.0,5.0
T04665,2023-02-14,P001,C0321,1.0,0.0
T04666,2023-04-07,P005,C0246,2.0,0.0
T04667,2023-10-06,P007,C0448,4.0,5.0
T04668,2023-01-23,P006,C0335,2.0,5.0
T04669,2023-12-01,P006,C0319,3.0,5.0
T04670,2023-02-13,P007,C0482,1.0,0.0
T04671,2023-01-27,P006,C0432,1.0,5.0
T04672,2023-10-09,P005,C0404,2.0,5.0
T04673,2023-04-07,P010,C0374,1.0,0.0
T04674,2023-02-05,P005,C0037,2.0,0.0
T04675,2023-04-19,P009,C0064,1.0,0.0
T04676,2023-02-24,P008,C0219,3.0,10.0
T04677,2023-07-11,P010,C0342,3.0,5.0
T04678,2023-08-07,P004,C0499,1.0,10.0
T04679,2023-07-04,P004,C0389,1.0,0.0
T04680,2023-03-10,P010,C0034,2.0,15.0
T04681,2023-11-13,P005,C0039,5.0,10.0
T04682,2023-05-10,P003,C0067,2.0,0.0
T04683,2023-02-24,P008,C0209,1.0,0.0
T04684,2023-04-07,P007,C0318,1.0,0.0
T04685,2023-12-02,P005,C0344,1.0,20.0
T04686,2023-03-28,P010,C0152,1.0,0.0
T04687,2023-10-21,P003,C0387,3.0,0.0
T04688,2023-04-29,P005,C0365,3.0,0.0
T04689,2023-07-27,P003,C0199,1.0,10.0
T04690,2023-11-30,P010,C0089,1.0,0.0
T04691,2023-06-03,P005,C0248,1.0,0.0
T04692,2023-02-04,P001,C0323,4.0,0.0
T04693,2023-03-20,P006,C0079,2.0,0.0
T04694,2023-03-08,P010,C0477,2.0,0.0
T04695,2023-12-09,P004,C0434,1.0,5.0
T04696,2023-02-03,P004,C0285,2.0,10.0
T04697,2023-04-07,P008,C0330,1.0,10.0
T04698,2023-06-18,P002,C0032,1.0,10.0
T04699,2023-06-18,P004,C0087,2.0,0.0
T04700,2023-05-31,P002,C0039,2.0,10.0
T04701,2023-03-12,P001,C0393,1.0,0.0
T04702,2023-01-03,P010,C0101,1.0,
T04703,2023-11-10,P003,C0244,1.0,15.0
T04704,2023-02-01,P008,C0232,1.0,10.0
T04705,2023-10-14,P006,C0398,2.0,5.0
T04706,2023-03-23,P007,C0068,4.0,15.0
T04707,2023-02-12,P002,C0192,1.0,20.0
T04708,2023-04-15,P006,C0404,1.0,5.0
T04709,2023-01-01,P008,C0028,1.0,5.0
T04710,2023-03-02,P008,C0270,2.0,10.0
T04711,2023-09-27,P004,C0428,1.0,0.0
T04712,2023-06-29,P006,C0226,2.0,0.0
T04713,2023-08-12,P005,C0077,1.0,10.0
T04714,2023-01-06,P009,C0223,2.0,0.0
T04715,2023-04-13,P008,C0481,4.0,0.0
T04716,2023-01-10,P002,C0372,4.0,0.0
T04717,2023-03-12,P007,C0167,5.0,0.0
T04718,2023-03-31,P007,C0284,3.0,20.0
T04719,2023-08-14,P001,C0192,4.0,5.0
T04720,2023-06-07,P001,C0089,1.0,5.0
T04721,2023-08-16,P004,C0032,1.0,20.0
T04722,2023-05-06,P005,C0137,1.0,15.0
T04723,2023-07-28,P004,C0156,2.0,5.0
T04724,2023-04-07,P007,C0250,4.0,15.0
T04725,2023-03-15,P003,C0095,1.0,0.0
T04726,2023-04-25,P007,C0017,2.0,0.0
T04727,2023-07-10,P008,C0117,2.0,0.0
T04728,2023-06-19,P006,C0471,4.0,5.0
T04729,2023-11-03,P006,C0333,2.0,5.0
T04730,2023-07-23,P008,C0311,5.0,5.0
T04731,2023-02-25,P008,C0010,1.0,5.0
T04732,2023-07-27,P007,C0080,1.0,0.0
T04733,2023-02-10,P006,C0134,2.0,0.0
T04734,2023-02-01,P006,C0432,1.0,5.0
T04735,2023-01-15,P010,C0203,1.0,0.0
T04736,2023-03-03,P006,C0116,2.0,5.0
T04737,2023-06-04,P008,C0451,3.0,5.0
T04738,2023-10-11,P001,C0220,2.0,5.0
T04739,2023-07-28,P005,C0253,1.0,0.0
T04740,2023-11-16,P003,C0169,2.0,5.0
T04741,2023-07-06,P008,C0335,1.0,10.0
T04742,2023-05-10,P006,C0316,1.0,20.0
T04743,2023-05-07,P002,C0205,2.0,10.0
T04744,2023-10-19,P007,C0298,1.0,5.0
T04745,2023-04-24,P007,C0372,1.0,0.0
T04746,2023-07-18,P005,C0248,3.0,5.0
T04747,2023-01-13,P008,C0365,1.0,15.0
T04748,2023-09-28,P005,C0465,5.0,0.0
T04749,2023-03-30,P001,C0071,2.0,0.0
T04750,2023-08-03,P009,C0156,5.0,0.0
T04751,2023-10-05,P004,C0102,1.0,10.0
T04752,2023-07-22,P002,C0013,2.0,0.0
T04753,2023-03-15,P004,C0465,1.0,0.0
T04754,2023-01-25,P009,C0271,3.0,15.0
T04755,2023-04-11,P002,C0292,1.0,5.0
T04756,2023-06-25,P004,C0220,1.0,0.0
T04757,2023-04-27,P002,C0015,3.0,0.0
T04758,2023-06-15,P005,C0238,1.0,0.0
T04759,2023-02-10,P003,C0117,1.0,0.0
T04760,2023-12-10,P010,C0331,1.0,0.0
T04761,2023-04-30,P002,C0056,2.0,5.0
T04762,2023-04-07,P009,C0351,1.0,10.0
T04763,2023-05-25,P005,C0132,1.0,5.0
T04764,2023-08-04,P010,C0483,1.0,0.0
T04765,2023-08-17,P005,C0226,2.0,5.0
T04766,2023-11-09,P001,C0308,3.0,10.0
T04767,2023-05-10,P006,C0475,1.0,0.0
T04768,2023-12-18,P007,C0394,1.0,0.0
T04769,2023-11-14,P001,C0222,1.0,5.0
T04770,2023-05-17,P009,C0173,1.0,5.0
T04771,2023-11-20,P008,C0340,1.0,0.0
T04772,2023-12-03,P008,C0285,1.0,10.0
T04773,2023-09-30,P007,C0309,2.0,5.0
T04774,2023-04-27,P005,C0157,4.0,15.0
T04775,2023-11-02,P003,C0151,1.0,0.0
T04776,2023-04-04,P009,C0185,2.0,10.0
T04777,2023-06-17,P007,C0178,2.0,0.0
T04778,2023-07-22,P010,C0021,2.0,5.0
T04779,2023-12-07,P010,C0112,4.0,5.0
T04780,2023-05-29,P008,C0171,1.0,0.0
T04781,2023-07-02,P006,C0138,1.0,10.0
T04782,2023-06-01,P005,C0233,2.0,0.0
T04783,2023-03-15,P008,C0332,1.0,5.0
T04784,2023-12-31,P003,C0030,1.0,0.0
T04785,2023-10-01,P007,C0381,1.0,10.0
T04786,2023-02-11,P002,C0307,1.0,0.0
T04787,2023-07-31,P003,C0161,2.0,10.0
T04788,2023-04-11,P002,C0402,1.0,10.0
T04789,2023-02-14,P005,C0078,1.0,10.0
T04790,2023-03-23,P007,C0278,1.0,0.0
T04791,2023-01-17,P010,C0320,1.0,5.0
T04792,2023-03-14,P010,C0021,5.0,0.0
T04793,2023-01-14,P001,C0385,1.0,10.0
T04794,2023-06-06,P010,C0497,5.0,10.0
T04795,2023-08-11,P009,C0363,2.0,5.0
T04796,2023-05-12,P001,C0372,3.0,10.0
T04797,2023-12-04,P001,C0380,1.0,0.0
T04798,2023-02-16,P010,C0143,1.0,5.0
T04799,2023-04-17,P008,C0036,4.0,0.0
T04800,2023-04-18,P006,C0303,4.0,20.0
T04801,2023-09-22,P006,C0438,1.0,15.0
T04802,2023-07-24,P009,C0214,1.0,10.0
T04803,2023-03-20,P004,C0032,1.0,15.0
T04804,2023-06-04,P008,C0186,4.0,0.0
T04805,2023-09-28,P004,C0174,1.0,15.0
T04806,2023-09-04,P002,C0054,2.0,0.0
T04807,2023-01-19,P008,C0161,2.0,10.0
T04808,2023-12-12,P007,C0250,3.0,10.0
T04809,2023-01-26,P004,C0489,2.0,0.0
T04810,2023-08-05,P009,C0251,1.0,0.0
T04811,2023-06-03,P009,C0423,5.0,0.0
T04812,2023-06-03,P008,C0279,2.0,20.0
T04813,2023-06-23,P001,C0171,2.0,0.0
T04814,2023-04-02,P007,C0183,1.0,5.0
T04815,2023-12-04,P005,C0002,2.0,10.0
T04816,2023-06-30,P007,C0194,1.0,0.0
T04817,2023-05-11,P009,C0166,1.0,0.0
T04818,2023-10-25,P002,C0247,2.0,5.0
T04819,2023-10-02,P004,C0499,2.0,0.0
T04820,2023-09-30,P004,C0413,2.0,10.0
T04821,2023-03-17,P002,C0244,1.0,0.0
T04822,2023-06-26,P003,C0110,2.0,0.0
T04823,2023-07-03,P008,C0380,1.0,5.0
T04824,2023-11-15,P009,C0323,2.0,0.0
T04825,2023-05-11,P006,C0487,1.0,15.0
T04826,2023-12-29,P010,C0071,2.0,15.0
T04827,2023-02-18,P002,C0164,3.0,0.0
T04828,2023-02-24,P002,C0285,1.0,0.0
T04829,2023-06-03,P007,C0375,1.0,0.0
T04830,2023-12-21,P008,C0421,2.0,0.0
T04831,2023-07-19,P008,C0113,2.0,5.0
T04832,2023-11-04,P006,C0228,2.0,10.0
T04833,2023-12-22,P010,C0471,2.0,0.0
T04834,2023-04-28,P008,C0301,1.0,0.0
T04835,2023-09-20,P001,C0016,1.0,0.0
T04836,2023-02-15,P009,C0496,1.0,0.0
T04837,2023-10-29,P001,C0031,1.0,10.0
T04838,2023-12-22,P003,C0162,2.0,5.0
T04839,2023-07-08,P009,C0306,1.0,0.0
T04840,2023-11-06,P005,C0193,4.0,0.0
T04841,2023-11-14,P009,C0210,3.0,15.0
T04842,2023-05-09,P009,C0378,3.0,0.0
T04843,2023-02-18,P006,C0446,4.0,15.0
T04844,2023-01-25,P001,C0232,1.0,0.0
T04845,2023-09-23,P010,C0427,3.0,15.0
T04846,2023-04-28,P007,C0184,1.0,10.0
T04847,2023-05-24,P006,C0015,1.0,0.0
T04848,2023-07-19,P009,C0432,3.0,10.0
T04849,2023-06-06,P007,C0305,1.0,5.0
T04850,2023-12-14,P004,C0209,5.0,0.0
T04851,2023-05-14,P007,C0172,2.0,0.0
T04852,2023-05-28,P002,C0266,3.0,5.0
T04853,2023-12-02,P006,C0020,1.0,5.0
T04854,2023-03-12,P006,C0070,2.0,10.0
